@relation 'SemanalAcumulada_6-UltimasSemanas_6x1_reprovados-weka.filters.unsupervised.attribute.Remove-R1,10'

@attribute semana numeric
@attribute dias numeric
@attribute diasfora numeric
@attribute foruns numeric
@attribute leituras numeric
@attribute participacoes numeric
@attribute assigns numeric
@attribute quizes numeric
@attribute evasao {False,True}

@data
13,10,31,5,3,1,1,2,False
14,13,31,4,3,1,1,2,False
15,16,32,4,4,1,1,3,False
16,16,33,2,3,1,1,2,False
17,17,35,1,3,1,1,1,False
18,20,37,0,2,2,1,1,False
1,2,2,2,1,1,0,0,False
2,5,8,4,2,1,1,0,False
3,6,11,4,2,1,1,0,False
4,9,15,4,3,1,1,1,False
5,12,19,5,4,4,1,1,False
6,15,23,5,5,4,1,2,False
7,16,26,5,5,3,1,2,False
8,15,24,4,5,3,1,2,False
9,16,26,4,5,3,1,2,False
10,15,25,4,5,3,1,2,False
11,13,22,3,4,0,1,2,False
12,11,21,3,3,0,1,1,False
13,10,18,1,3,0,1,1,False
14,10,17,0,3,0,0,1,False
15,12,18,0,4,0,1,2,False
16,12,19,0,3,0,1,1,False
17,14,23,0,3,0,1,1,False
18,19,26,0,3,0,1,1,False
1,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
3,0,0,0,0,0,0,0,False
4,5,6,5,1,3,0,1,False
5,7,13,5,2,3,0,2,False
6,12,20,7,3,3,0,2,False
7,14,26,8,4,4,0,2,False
8,18,33,10,5,4,1,2,False
9,21,38,10,5,4,1,2,False
10,20,37,5,5,1,1,2,False
11,22,36,6,5,1,1,2,False
12,21,35,5,5,2,1,2,False
13,22,35,4,5,1,1,2,False
14,22,34,3,5,1,1,2,False
15,23,35,4,6,1,1,3,False
16,22,36,4,6,1,1,3,False
17,21,36,5,5,1,1,3,False
18,20,34,4,4,0,1,3,False
1,0,0,0,0,0,0,0,False
2,3,4,0,0,0,1,0,False
3,6,7,1,0,0,1,0,False
4,11,14,2,1,0,1,1,False
5,15,19,4,2,3,2,1,False
6,19,25,6,3,4,2,2,False
7,22,29,7,4,4,2,2,False
8,21,31,7,5,4,2,2,False
9,21,31,7,5,4,2,2,False
10,20,29,6,4,4,2,1,False
11,18,28,5,4,1,1,2,False
12,15,26,4,4,1,1,1,False
13,13,27,3,3,1,1,1,False
14,12,23,4,2,1,0,1,False
15,11,24,4,3,1,1,1,False
16,10,25,6,4,1,1,2,False
17,13,26,6,3,1,1,1,False
18,14,25,6,2,0,1,1,False
1,1,4,0,0,0,0,0,False
2,3,9,2,0,1,1,0,False
3,7,16,3,1,1,1,1,False
4,11,21,4,2,1,1,2,False
5,15,26,5,3,4,1,3,False
6,18,33,7,4,4,1,3,False
7,20,35,9,5,5,1,3,False
8,19,36,7,5,4,1,3,False
9,17,33,6,4,4,1,2,False
10,15,34,5,3,4,1,2,False
11,14,35,5,3,1,1,2,False
12,12,32,4,2,2,1,2,False
13,15,32,4,2,1,1,2,False
14,17,33,5,3,1,0,2,False
15,19,35,5,3,1,1,3,False
16,19,33,6,3,1,1,3,False
17,17,32,6,2,1,1,2,False
18,20,33,5,2,0,1,2,False
1,0,0,0,0,0,0,0,False
2,1,6,0,0,0,0,0,False
3,3,12,0,0,0,1,0,False
4,5,14,1,1,0,1,1,False
5,9,20,3,2,3,1,1,False
6,11,24,7,3,3,1,2,False
7,12,26,8,3,4,1,2,False
8,15,27,11,4,4,2,2,False
9,14,25,11,4,4,1,2,False
10,15,28,10,4,4,1,2,False
11,15,26,11,4,1,1,3,False
12,16,25,7,3,1,1,2,False
13,18,27,7,4,1,1,2,False
14,17,24,4,4,1,0,2,False
15,19,24,4,5,1,1,2,False
16,16,21,4,4,1,1,1,False
17,17,24,5,3,1,1,1,False
18,17,26,6,3,1,1,1,False
1,3,5,2,1,1,0,0,False
2,7,9,2,2,1,1,0,False
3,11,14,2,3,1,1,1,False
4,14,17,3,4,1,1,1,False
5,18,22,5,5,4,1,2,False
6,21,26,6,6,4,1,2,False
7,20,26,5,5,4,1,2,False
8,20,27,5,5,4,1,2,False
9,17,24,5,4,4,1,1,False
10,17,25,4,4,4,1,2,False
11,15,22,2,3,1,1,2,False
12,14,21,3,3,2,1,2,False
13,16,20,3,4,1,2,2,False
14,14,19,3,3,1,1,2,False
15,15,21,3,4,1,1,3,False
16,13,20,3,3,1,1,2,False
17,15,25,3,3,1,1,1,False
18,20,29,2,2,0,1,1,False
1,0,1,0,0,0,0,0,False
2,4,7,1,0,1,1,0,False
3,8,14,2,1,1,1,1,False
4,15,21,3,2,1,1,2,False
5,18,26,5,3,4,2,3,False
6,22,32,7,3,4,2,4,False
7,25,35,8,3,5,2,4,False
8,27,35,7,4,4,2,4,False
9,23,34,6,3,4,2,3,False
10,16,31,5,2,4,2,2,False
11,16,32,3,1,1,1,2,False
12,15,31,2,1,2,1,1,False
13,15,31,2,2,1,1,1,False
14,11,29,3,1,1,0,1,False
15,14,29,3,2,1,1,2,False
16,15,27,3,2,1,1,3,False
17,14,28,3,2,1,1,3,False
18,17,30,2,2,0,1,3,False
1,2,2,4,1,2,0,0,False
2,5,7,5,2,2,1,0,False
3,8,10,5,3,2,1,1,False
4,10,14,6,3,2,1,1,False
5,11,16,7,3,2,1,1,False
6,13,18,9,4,3,1,2,False
7,12,20,6,3,2,1,2,False
8,11,17,5,3,2,1,2,False
9,11,18,5,2,2,1,1,False
10,12,18,4,3,2,1,2,False
11,15,21,4,3,3,1,2,False
12,13,22,2,2,2,1,1,False
13,12,18,1,2,1,1,1,False
14,13,20,1,2,1,1,1,False
15,11,18,1,2,1,1,1,False
16,10,18,1,1,1,1,1,False
17,11,19,0,1,0,1,1,False
18,17,22,0,1,0,1,1,False
1,0,0,0,0,0,0,0,False
2,1,5,0,1,0,1,0,False
3,1,9,0,1,0,1,0,False
4,2,11,1,2,1,1,1,False
5,6,17,2,3,4,1,2,False
6,7,20,2,3,4,1,2,False
7,9,22,3,4,5,1,2,False
8,10,20,3,3,5,0,2,False
9,12,18,4,3,5,0,2,False
10,15,22,5,2,5,0,2,False
11,12,18,4,2,2,0,2,False
12,13,18,5,2,3,0,2,False
13,12,21,5,1,2,0,2,False
14,13,22,6,2,2,0,2,False
15,12,23,5,3,2,1,2,False
16,8,20,3,3,1,1,1,False
17,9,23,3,2,1,1,0,False
18,9,23,2,2,0,1,0,False
1,1,2,1,0,1,0,0,False
2,5,8,2,0,1,1,0,False
3,7,11,3,1,1,1,1,False
4,9,16,4,1,1,1,1,False
5,10,22,4,1,1,1,2,False
6,13,26,7,2,1,1,3,False
7,15,30,7,2,1,1,3,False
8,11,28,6,2,1,0,3,False
9,11,29,5,2,1,0,2,False
10,9,29,4,2,1,0,2,False
11,11,29,6,3,2,0,2,False
12,9,28,5,2,2,0,1,False
13,6,28,4,2,1,0,1,False
14,10,29,5,3,3,0,1,False
15,11,32,6,3,3,1,2,False
16,12,34,6,4,3,1,3,False
17,12,35,4,3,2,1,3,False
18,14,36,2,3,2,1,3,False
1,0,0,0,0,0,0,0,False
2,3,4,1,1,1,1,0,False
3,9,10,2,2,1,1,1,False
4,13,14,3,3,1,1,1,False
5,17,18,4,4,1,1,1,False
6,19,20,4,4,1,1,2,False
7,23,24,5,4,2,1,2,False
8,22,23,4,4,1,0,2,False
9,17,18,3,3,1,0,1,False
10,15,17,2,2,1,0,1,False
11,14,16,1,2,1,0,2,False
12,14,17,1,2,1,0,1,False
13,14,17,1,3,0,0,1,False
14,15,17,1,3,0,1,1,False
15,17,20,1,4,0,1,2,False
16,17,21,1,4,0,1,2,False
17,17,23,1,3,0,1,1,False
18,21,26,1,3,0,1,1,False
1,0,0,0,0,0,0,0,False
2,4,6,2,1,1,1,0,False
3,7,9,2,2,1,1,1,False
4,9,13,3,3,2,2,1,False
5,12,19,3,4,2,2,2,False
6,12,24,3,4,2,2,2,False
7,13,28,3,5,2,2,2,False
8,13,29,1,4,1,2,2,False
9,12,31,2,4,1,2,1,False
10,14,32,1,4,0,1,2,False
11,12,32,1,3,0,1,1,False
12,14,31,2,4,1,1,1,False
13,13,31,2,3,1,1,1,False
14,15,30,2,4,1,1,1,False
15,15,31,1,4,1,1,2,False
16,12,29,1,3,1,1,2,False
17,13,28,1,3,1,1,2,False
18,16,30,2,2,1,1,2,False
1,0,3,0,0,0,0,0,False
2,1,8,2,1,1,0,0,False
3,5,13,4,2,2,1,1,False
4,8,19,4,2,2,1,2,False
5,9,22,4,3,2,1,3,False
6,10,25,4,3,2,1,3,False
7,12,26,5,4,3,1,3,False
8,14,27,3,4,2,2,3,False
9,10,27,1,3,1,1,2,False
10,8,27,1,3,1,1,2,False
11,10,30,2,3,2,1,2,False
12,10,30,3,3,2,1,2,False
13,8,29,2,2,1,1,2,False
14,7,27,3,2,1,1,2,False
15,9,28,3,2,1,1,3,False
16,9,24,3,2,1,1,3,False
17,7,23,2,1,0,1,2,False
18,11,25,4,1,0,1,2,False
1,0,4,0,0,0,0,0,False
2,4,8,4,1,1,0,0,False
3,8,15,7,2,1,1,0,False
4,13,22,8,3,1,1,1,False
5,16,26,8,4,1,2,1,False
6,18,31,9,4,4,2,2,False
7,20,30,10,5,5,2,2,False
8,20,31,7,5,4,2,2,False
9,17,25,4,5,4,1,2,False
10,12,19,3,4,4,1,1,False
11,10,16,3,3,4,0,1,False
12,9,13,2,4,1,0,0,False
13,8,11,2,3,1,0,0,False
14,6,11,2,3,1,0,0,False
15,7,14,2,2,1,1,1,False
16,8,14,2,2,1,1,1,False
17,8,18,2,2,1,1,1,False
18,9,18,2,1,1,1,1,False
1,0,0,0,0,0,0,0,False
2,2,2,1,0,1,0,0,False
3,5,8,2,1,1,1,0,False
4,8,12,2,2,1,1,1,False
5,9,14,3,3,4,1,1,False
6,10,18,3,3,4,1,2,False
7,10,18,3,3,4,1,2,False
8,9,19,2,3,3,1,2,False
9,7,14,1,2,3,0,2,False
10,4,10,1,1,3,0,1,False
11,4,9,0,0,0,0,2,False
12,4,6,0,0,0,0,1,False
13,4,6,0,0,0,0,1,False
14,5,5,1,0,0,0,1,False
15,5,5,1,1,0,0,1,False
16,6,6,1,1,0,0,1,False
17,8,10,1,1,0,0,1,False
18,10,12,1,1,0,0,1,False
1,0,0,0,0,0,0,0,False
2,1,1,2,1,1,0,0,False
3,2,4,2,1,1,0,1,False
4,3,6,2,2,1,0,2,False
5,4,8,3,3,1,0,2,False
6,4,10,3,3,1,0,2,False
7,6,13,4,4,2,0,2,False
8,8,17,3,4,1,0,2,False
9,11,18,4,5,2,0,1,False
10,12,18,6,4,2,0,0,False
11,14,20,5,4,2,0,1,False
12,15,21,7,5,2,0,1,False
13,15,21,7,5,1,0,1,False
14,13,20,6,4,1,0,1,False
15,11,20,5,4,0,0,1,False
16,10,20,3,4,0,0,2,False
17,11,22,4,3,0,0,2,False
18,13,23,2,2,0,0,2,False
1,2,4,4,1,2,0,0,False
2,5,10,6,1,2,0,0,False
3,8,16,8,2,2,1,1,False
4,13,23,10,3,2,1,2,False
5,17,30,12,4,2,1,3,False
6,18,33,15,5,4,1,3,False
7,19,34,12,5,2,1,3,False
8,19,35,11,6,2,2,3,False
9,17,35,9,5,2,1,2,False
10,15,32,7,4,2,1,1,False
11,14,32,5,4,2,1,1,False
12,16,36,3,4,1,1,1,False
13,15,35,3,4,1,1,1,False
14,17,34,4,4,1,0,1,False
15,19,33,4,4,1,1,2,False
16,18,34,4,5,1,1,3,False
17,19,34,4,4,1,1,2,False
18,22,34,3,3,0,1,2,False
1,1,3,1,1,0,0,0,False
2,4,8,2,2,1,0,0,False
3,5,9,2,3,1,0,1,False
4,5,10,2,3,1,0,1,False
5,6,11,3,4,4,0,1,False
6,7,12,3,5,4,0,2,False
7,8,11,2,5,4,1,2,False
8,8,10,1,4,3,1,2,False
9,10,12,1,3,3,1,1,False
10,11,13,1,3,3,1,1,False
11,11,13,0,2,0,1,1,False
12,10,12,0,1,0,1,0,False
13,11,13,1,1,3,0,0,False
14,11,12,1,1,3,1,0,False
15,11,12,1,2,3,1,1,False
16,12,12,1,2,3,1,1,False
17,13,13,1,2,3,1,1,False
18,14,14,1,2,3,1,1,False
1,0,0,0,0,0,0,0,False
2,2,6,0,1,0,1,0,False
3,4,9,0,2,0,1,0,False
4,6,12,1,3,0,1,1,False
5,6,13,1,3,0,1,1,False
6,8,17,1,3,0,1,1,False
7,8,19,1,3,0,1,1,False
8,8,18,1,3,0,0,1,False
9,9,18,1,2,0,0,1,False
10,10,18,0,1,0,0,0,False
11,13,20,1,2,0,0,1,False
12,12,18,2,3,0,0,1,False
13,14,18,2,3,0,0,1,False
14,12,13,2,2,0,0,1,False
15,15,17,6,3,0,0,2,False
16,19,21,6,3,0,0,2,False
17,23,25,6,3,0,0,2,False
18,29,30,6,2,0,0,2,False
1,1,3,0,0,0,0,0,False
2,3,8,1,1,1,1,0,False
3,4,11,1,1,1,1,0,False
4,5,13,2,1,4,1,0,False
5,7,15,3,2,4,1,1,False
6,10,18,4,2,4,1,2,False
7,9,18,4,2,4,1,2,False
8,8,15,4,2,3,0,2,False
9,9,14,4,3,3,0,2,False
10,8,15,3,3,0,0,2,False
11,8,16,2,2,0,0,2,False
12,6,16,1,2,0,0,1,False
13,7,14,1,3,0,0,1,False
14,6,14,0,2,0,0,1,False
15,4,16,0,1,0,0,1,False
16,4,14,0,1,0,0,1,False
17,3,13,0,1,0,0,0,False
18,3,11,0,1,0,0,0,False
1,0,0,0,0,0,0,0,False
2,3,4,3,0,1,1,0,False
3,6,7,4,1,1,1,1,False
4,8,11,5,2,1,1,2,False
5,9,14,5,3,1,1,3,False
6,11,17,7,4,1,1,4,False
7,13,19,8,5,2,1,4,False
8,12,19,5,6,1,0,4,False
9,11,19,4,5,1,0,3,False
10,10,17,3,4,1,0,3,False
11,11,17,4,4,1,0,3,False
12,11,16,3,3,1,0,2,False
13,11,16,3,3,0,0,2,False
14,12,15,3,3,0,0,2,False
15,13,16,3,4,0,0,3,False
16,14,16,3,4,0,0,3,False
17,14,17,2,3,0,0,3,False
18,16,20,1,3,0,0,3,False
1,0,0,0,0,0,0,0,False
2,1,3,3,1,0,0,0,False
3,4,7,6,2,1,1,1,False
4,7,12,10,3,1,1,2,False
5,10,16,10,4,1,2,3,False
6,13,19,12,5,4,2,4,False
7,13,22,12,5,4,2,4,False
8,14,22,9,5,4,2,4,False
9,12,20,7,5,3,1,3,False
10,9,20,3,4,3,1,2,False
11,8,21,3,4,3,0,2,False
12,5,22,1,3,0,0,1,False
13,5,20,1,3,0,0,1,False
14,4,18,1,3,0,0,1,False
15,5,22,0,3,0,0,2,False
16,6,19,0,3,0,0,2,False
17,4,19,0,2,0,0,1,False
18,4,16,0,2,0,0,1,False
1,0,0,0,0,0,0,0,False
2,1,4,0,0,0,1,0,False
3,3,6,2,0,0,1,0,False
4,5,11,3,1,0,1,1,False
5,8,16,4,2,0,2,2,False
6,9,21,5,3,0,2,2,False
7,10,23,5,3,0,2,2,False
8,11,24,6,4,0,2,2,False
9,10,23,4,4,0,2,2,False
10,9,21,3,3,0,2,1,False
11,8,20,2,3,0,1,1,False
12,8,19,1,2,0,1,1,False
13,8,21,1,2,0,1,1,False
14,6,18,0,1,0,0,1,False
15,8,22,0,2,0,1,1,False
16,10,22,0,2,0,1,2,False
17,9,20,0,1,0,1,1,False
18,9,21,0,1,0,1,1,False
1,0,0,0,0,0,0,0,False
2,0,2,0,0,0,0,0,False
3,2,5,0,0,0,1,0,False
4,5,8,0,1,0,1,1,False
5,7,12,0,2,0,1,2,False
6,8,15,0,2,0,1,2,False
7,8,16,0,2,0,1,2,False
8,9,17,0,2,0,2,2,False
9,7,14,0,2,0,1,2,False
10,4,12,0,1,0,1,1,False
11,3,10,0,0,0,1,1,False
12,2,10,0,0,0,1,1,False
13,2,11,0,0,0,1,1,False
14,2,10,0,1,0,0,1,False
15,3,11,0,2,0,1,1,False
16,3,11,0,2,0,1,1,False
17,2,9,0,2,0,1,0,False
18,2,7,0,2,0,1,0,False
1,0,1,0,0,0,0,0,False
2,1,5,3,0,1,0,0,False
3,5,10,3,1,1,0,1,False
4,7,14,7,2,2,0,2,False
5,10,19,8,3,4,0,3,False
6,12,23,13,4,6,0,3,False
7,16,26,14,5,7,0,3,False
8,22,29,11,5,6,1,3,False
9,18,27,11,4,6,1,2,False
10,17,27,7,3,5,1,1,False
11,15,26,6,2,3,1,1,False
12,13,24,1,1,1,1,1,False
13,9,24,0,0,0,1,1,False
14,4,20,0,0,0,0,1,False
15,4,23,0,0,0,0,1,False
16,4,23,0,0,0,0,2,False
17,7,26,0,0,0,0,2,False
18,10,27,0,0,0,0,2,False
1,0,0,0,0,0,0,0,False
2,0,3,0,0,0,0,0,False
3,3,10,2,1,0,0,0,False
4,10,17,4,2,0,0,1,False
5,14,24,4,3,0,0,1,False
6,19,31,5,4,0,0,2,False
7,25,38,8,5,1,0,2,False
8,30,41,10,6,1,1,2,False
9,33,40,9,5,1,1,2,False
10,30,38,7,5,1,1,1,False
11,30,37,7,4,1,1,2,False
12,29,37,7,4,2,1,1,False
13,27,35,5,4,1,1,1,False
14,26,34,3,4,1,0,1,False
15,24,35,2,5,1,1,2,False
16,23,34,2,5,1,1,3,False
17,24,35,2,5,1,1,2,False
18,25,34,2,4,0,1,2,False
1,0,0,0,0,0,0,0,False
2,0,3,0,0,0,0,0,False
3,2,7,0,0,0,1,0,False
4,4,10,1,1,0,1,1,False
5,6,12,2,2,1,1,2,False
6,6,14,2,2,1,1,2,False
7,7,17,2,3,1,1,2,False
8,9,18,2,4,1,2,2,False
9,7,15,2,4,1,1,2,False
10,5,13,1,3,1,1,1,False
11,5,13,0,2,0,1,1,False
12,5,13,0,2,0,1,1,False
13,4,11,0,1,0,1,1,False
14,2,10,0,0,0,0,1,False
15,4,12,0,1,0,1,1,False
16,4,12,0,1,0,1,1,False
17,2,10,0,1,0,1,0,False
18,2,8,0,1,0,1,0,False
1,2,2,1,0,0,0,0,False
2,4,4,1,0,0,1,0,False
3,5,5,1,0,0,1,0,False
4,6,6,1,0,0,1,0,False
5,7,7,1,0,0,1,0,False
6,9,9,1,0,0,1,0,False
7,9,9,0,0,0,1,0,False
8,7,7,0,0,0,0,0,False
9,9,9,0,0,0,0,0,False
10,9,9,0,0,0,0,0,False
11,9,9,0,0,0,0,0,False
12,8,8,0,0,0,0,0,False
13,8,8,0,0,0,0,0,False
14,11,11,0,1,0,0,0,False
15,10,10,1,2,0,0,1,False
16,10,10,1,2,0,0,1,False
17,12,12,1,2,0,0,2,False
18,16,16,1,2,0,0,2,False
1,4,5,2,1,1,0,0,False
2,7,10,4,2,1,1,0,False
3,10,17,5,3,1,1,1,False
4,13,24,8,4,4,1,1,False
5,16,30,10,5,4,1,2,False
6,21,36,12,6,4,1,3,False
7,19,36,11,5,3,1,3,False
8,22,38,11,5,3,1,3,False
9,22,38,11,4,3,1,2,False
10,24,36,8,3,0,1,3,False
11,25,36,7,2,1,1,2,False
12,24,34,6,1,1,1,1,False
13,24,36,5,1,1,1,1,False
14,22,33,4,1,1,0,1,False
15,23,31,4,2,1,0,2,False
16,20,29,4,2,1,0,1,False
17,19,30,6,2,0,0,2,False
18,16,29,8,2,0,0,2,False
1,0,0,0,0,0,0,0,False
2,4,5,2,1,1,1,0,False
3,7,9,2,2,1,1,1,False
4,9,12,4,3,1,2,1,False
5,11,14,4,4,1,2,2,False
6,14,17,5,5,2,2,2,False
7,16,21,6,5,2,3,2,False
8,14,19,4,4,1,2,2,False
9,13,19,4,3,1,2,1,False
10,12,19,2,2,1,1,1,False
11,12,20,2,1,1,1,1,False
12,10,18,2,1,1,1,1,False
13,10,16,1,1,1,0,1,False
14,8,13,1,1,1,0,1,False
15,7,12,1,2,1,0,2,False
16,7,10,1,2,1,0,2,False
17,6,9,1,2,1,0,1,False
18,6,13,0,1,0,0,1,False
1,0,0,0,0,0,0,0,False
2,1,2,0,0,0,0,0,False
3,1,4,0,0,0,0,0,False
4,2,9,0,1,0,0,1,False
5,4,13,1,1,0,0,2,False
6,5,15,2,1,0,0,3,False
7,5,17,2,1,0,0,3,False
8,5,17,2,1,0,0,3,False
9,6,17,2,2,0,0,3,False
10,5,13,2,1,0,0,2,False
11,4,13,1,1,0,0,2,False
12,5,13,0,1,0,0,1,False
13,7,15,1,2,0,0,1,False
14,7,18,1,3,0,0,1,False
15,7,19,1,2,0,0,2,False
16,8,19,1,2,0,0,2,False
17,9,20,1,2,0,0,1,False
18,12,24,1,2,0,0,1,False
1,2,4,1,1,0,0,0,False
2,7,9,4,2,1,1,0,False
3,10,13,4,3,1,1,1,False
4,15,20,5,4,4,1,2,False
5,17,23,5,4,4,1,3,False
6,20,27,6,5,4,1,3,False
7,22,30,6,5,5,1,3,False
8,21,31,4,4,4,1,3,False
9,23,34,5,3,4,1,2,False
10,23,33,4,2,1,1,2,False
11,27,36,5,3,1,1,1,False
12,27,37,5,2,1,1,1,False
13,27,35,4,1,0,1,1,False
14,24,30,3,1,0,0,1,False
15,21,26,2,1,0,0,2,False
16,20,25,2,2,0,0,2,False
17,20,25,1,1,0,0,3,False
18,22,25,0,1,0,0,3,False
1,0,0,0,0,0,0,0,False
2,0,2,0,0,0,0,0,False
3,4,7,0,1,0,1,1,False
4,5,9,0,1,0,1,2,False
5,7,12,1,1,2,1,2,False
6,7,13,1,1,2,1,2,False
7,8,16,2,1,3,1,2,False
8,9,15,2,1,3,1,2,False
9,6,12,3,0,3,0,1,False
10,8,14,3,1,3,0,1,False
11,6,12,2,1,1,0,1,False
12,7,13,3,2,1,0,1,False
13,6,10,2,2,0,0,1,False
14,8,13,3,3,0,0,1,False
15,10,15,3,4,0,1,2,False
16,8,12,3,3,0,1,2,False
17,12,17,3,3,0,1,3,False
18,14,19,2,2,0,1,3,False
1,0,0,0,0,0,0,0,True
2,3,5,2,1,1,0,0,True
3,8,12,3,2,2,1,1,True
4,9,18,3,3,2,1,2,True
5,10,22,3,3,2,1,3,True
6,10,25,3,3,2,1,3,True
7,10,29,3,3,2,1,3,True
8,10,29,2,3,1,2,3,True
9,7,26,1,2,0,1,2,True
10,8,24,3,1,0,1,2,True
11,9,23,4,1,0,1,2,True
12,10,21,5,1,1,1,2,True
13,10,18,5,1,1,1,2,True
14,7,13,4,0,1,0,2,True
15,5,9,4,0,1,0,2,True
16,3,5,2,0,1,0,1,True
17,1,2,1,0,1,0,0,True
18,0,1,0,0,0,0,0,True
1,3,3,4,1,0,0,0,False
2,8,8,7,2,2,1,0,False
3,13,13,10,3,6,2,1,False
4,18,19,14,4,12,3,1,False
5,22,25,16,5,12,3,2,False
6,28,32,18,6,13,3,2,False
7,28,34,15,6,13,3,2,False
8,25,34,13,6,11,3,2,False
9,24,33,12,5,7,2,1,False
10,21,31,9,5,1,1,2,False
11,21,30,8,4,1,1,2,False
12,16,24,7,3,1,1,2,False
13,14,21,6,2,1,1,2,False
14,14,18,6,2,1,0,2,False
15,14,19,5,3,1,1,3,False
16,12,16,4,2,1,1,2,False
17,9,12,3,2,1,1,1,False
18,8,11,2,2,0,1,1,False
1,0,0,0,0,0,0,0,True
2,2,2,1,0,0,1,0,True
3,5,6,2,1,1,1,1,True
4,5,6,2,1,1,1,1,True
5,5,6,2,1,1,1,1,True
6,9,11,4,2,2,1,1,True
7,11,17,5,2,2,1,1,True
8,11,21,4,2,2,0,1,True
9,9,21,3,1,1,0,0,True
10,10,26,3,1,1,0,0,True
11,13,31,4,2,1,0,1,True
12,11,29,3,2,1,0,1,True
13,10,25,2,2,1,0,1,True
14,9,22,2,2,1,0,1,True
15,8,21,2,2,1,0,1,True
16,8,17,2,2,1,0,2,True
17,6,13,1,1,1,0,1,True
18,4,13,0,0,0,0,1,True
1,1,4,1,0,0,0,0,False
2,2,7,1,0,0,0,0,False
3,5,13,1,1,0,1,1,False
4,7,20,1,2,0,1,2,False
5,10,26,1,2,0,2,3,False
6,11,31,1,3,0,2,4,False
7,11,32,0,3,0,2,4,False
8,11,35,0,4,0,3,4,False
9,8,33,0,3,0,2,3,False
10,6,29,0,2,0,2,2,False
11,5,29,0,3,0,1,2,False
12,4,26,0,2,0,1,1,False
13,4,24,0,2,0,1,1,False
14,3,19,0,1,0,0,1,False
15,4,18,0,1,0,0,2,False
16,7,20,0,2,0,0,3,False
17,5,17,0,1,0,0,2,False
18,5,16,0,1,0,0,2,False
1,0,1,0,0,0,0,0,False
2,4,5,4,1,1,1,0,False
3,5,9,5,1,1,1,0,False
4,9,14,8,2,1,1,1,False
5,12,18,10,3,4,2,2,False
6,14,21,12,4,4,2,2,False
7,16,23,13,5,5,2,2,False
8,14,24,9,4,4,1,2,False
9,14,22,8,4,4,1,2,False
10,10,19,5,3,4,1,1,False
11,10,19,3,2,1,0,0,False
12,8,18,1,1,1,0,0,False
13,6,17,0,0,0,0,0,False
14,4,15,0,0,0,0,0,False
15,5,18,1,1,0,0,1,False
16,9,21,1,2,0,0,2,False
17,10,22,1,2,0,0,2,False
18,13,26,1,2,0,0,2,False
1,0,0,0,0,0,0,0,True
2,2,6,4,1,1,1,0,True
3,6,13,4,2,1,1,1,True
4,9,19,6,2,1,1,1,True
5,12,25,6,2,1,1,2,True
6,17,30,10,3,6,1,2,True
7,20,35,11,4,6,1,2,True
8,20,32,9,4,5,1,2,True
9,18,28,10,3,5,1,1,True
10,16,25,8,3,5,1,2,True
11,14,23,9,4,5,1,2,True
12,9,20,5,3,0,1,2,True
13,7,18,6,2,0,1,2,True
14,6,17,5,1,0,0,2,True
15,6,16,4,1,0,0,3,True
16,6,15,4,1,0,0,2,True
17,5,13,3,0,0,0,1,True
18,5,11,3,0,0,0,1,True
1,0,0,0,0,0,0,0,False
2,2,3,0,0,0,1,0,False
3,3,4,0,1,0,1,0,False
4,3,5,0,1,0,1,0,False
5,3,5,0,1,0,1,0,False
6,4,7,0,2,0,1,1,False
7,4,7,0,2,0,1,1,False
8,2,6,0,2,0,0,1,False
9,3,7,1,2,0,0,1,False
10,4,9,2,3,0,0,2,False
11,5,10,2,3,0,0,2,False
12,4,9,2,2,0,0,1,False
13,4,11,2,2,0,0,1,False
14,7,13,5,3,0,0,1,False
15,7,15,7,3,0,1,1,False
16,9,15,7,3,0,1,1,False
17,13,19,7,3,0,1,1,False
18,18,24,9,3,0,1,1,False
1,0,0,0,0,0,0,0,True
2,2,4,2,0,1,1,0,True
3,4,8,2,1,1,1,1,True
4,6,14,3,1,1,2,1,True
5,7,17,4,2,4,2,2,True
6,9,22,5,3,4,2,2,True
7,9,22,5,3,4,2,2,True
8,8,20,3,3,3,1,2,True
9,6,17,3,2,3,1,1,True
10,4,11,2,2,3,0,1,True
11,4,11,1,1,0,0,1,True
12,2,7,0,0,0,0,1,True
13,3,8,0,0,0,0,1,True
14,2,7,0,0,0,0,1,True
15,2,6,0,0,0,0,1,True
16,2,6,0,0,0,0,1,True
17,1,3,0,0,0,0,0,True
18,1,2,0,0,0,0,0,True
1,2,2,1,1,0,0,0,True
2,4,4,1,2,0,0,0,True
3,5,5,1,2,0,0,1,True
4,7,7,1,3,0,0,1,True
5,8,8,1,3,0,0,2,True
6,9,9,1,3,0,0,2,True
7,8,8,0,2,0,0,2,True
8,7,7,0,2,0,0,2,True
9,8,8,0,2,0,0,1,True
10,9,9,0,1,0,0,1,True
11,9,9,0,1,0,0,1,True
12,11,11,0,1,0,0,1,True
13,12,12,0,1,0,0,1,True
14,12,12,1,1,0,0,1,True
15,10,10,1,1,0,0,1,True
16,7,7,1,1,0,0,1,True
17,7,7,1,1,0,0,0,True
18,6,6,1,1,0,0,0,True
1,0,0,0,0,0,0,0,False
2,1,3,0,1,0,1,0,False
3,3,9,3,1,0,1,1,False
4,6,13,4,2,0,1,2,False
5,8,15,5,2,3,1,3,False
6,10,17,6,2,3,1,4,False
